state,age,gender,married,education,urban_rural,race,citizen,personal_income
FL,28,male,unmarried,no_degree,urban,white,1,42000
FL,31,female,married,college_degree,urban,white,1,96000
FL,54,female,unmarried,no_degree,urban,white,1,18000
FL,29,male,unmarried,no_degree,urban,white,1,20000
FL,55,female,married,no_degree,rural,black,1,32000
FL,46,male,unmarried,college_degree,urban,white,1,100000
FL,33,male,unmarried,no_degree,rural,white,1,75000
FL,27,female,unmarried,no_degree,rural,white,1,25000
FL,46,male,unmarried,no_degree,urban,white,0,12800
FL,61,female,married,no_degree,urban,white,1,19000
FL,52,male,unmarried,college_degree,rural,white,1,25000
FL,41,male,married,no_degree,urban,white,1,82800
FL,24,female,unmarried,no_degree,urban,NA,1,20000
FL,70,male,married,no_degree,urban,white,1,66810
FL,43,female,married,college_degree,urban,asian,1,38000
FL,30,male,unmarried,college_degree,urban,white,1,70000
FL,57,female,married,no_degree,urban,white,1,30000
FL,58,female,married,no_degree,urban,white,1,38000
FL,48,female,married,college_degree,urban,black,1,45000
FL,61,male,married,college_degree,urban,white,1,90000
FL,52,female,unmarried,no_degree,rural,white,0,5000
FL,37,male,married,college_degree,urban,white,1,91600
FL,36,male,married,no_degree,urban,white,1,40000
FL,60,male,married,no_degree,rural,white,1,91000
FL,30,male,unmarried,no_degree,urban,white,1,22000
FL,50,male,unmarried,no_degree,urban,white,0,55000
FL,47,male,married,no_degree,urban,white,0,150000
FL,73,female,unmarried,no_degree,urban,white,1,31500
FL,63,male,married,college_degree,urban,white,1,30700
FL,52,female,unmarried,no_degree,urban,asian,1,14400
FL,46,male,married,college_degree,rural,white,1,425700
FL,36,female,unmarried,no_degree,urban,white,1,42000
FL,32,male,married,no_degree,rural,white,1,47400
FL,29,male,married,no_degree,urban,white,1,80000
FL,40,female,married,college_degree,urban,white,1,46000
FL,69,female,married,no_degree,rural,white,1,40000
FL,38,male,unmarried,no_degree,rural,black,1,12000
FL,61,female,married,college_degree,urban,white,1,155000
FL,29,male,married,college_degree,urban,white,1,70000
FL,47,female,unmarried,no_degree,urban,asian,1,33200
FL,32,male,married,no_degree,urban,white,0,11000
FL,60,male,married,college_degree,urban,white,1,740000
FL,52,female,unmarried,no_degree,rural,NA,1,40000
FL,31,male,unmarried,college_degree,urban,white,1,77000
FL,56,female,unmarried,college_degree,urban,white,1,48000
FL,61,male,married,no_degree,urban,white,1,49000
FL,29,female,married,college_degree,urban,white,1,115000
FL,45,female,married,college_degree,rural,white,1,95000
FL,36,female,married,no_degree,urban,asian,1,49000
FL,74,female,married,no_degree,urban,white,1,53800
FL,45,male,unmarried,no_degree,urban,white,1,12000
FL,63,female,married,college_degree,rural,white,1,70000
FL,39,male,married,no_degree,urban,white,1,97000
FL,54,male,married,no_degree,urban,white,1,28000
FL,52,female,married,no_degree,rural,white,1,78000
FL,41,female,married,college_degree,rural,NA,0,47100
FL,41,female,unmarried,no_degree,urban,white,1,27500
FL,38,female,unmarried,no_degree,urban,white,1,28000
FL,56,male,unmarried,no_degree,urban,white,1,33500
FL,63,male,married,college_degree,urban,white,1,220400
FL,34,female,unmarried,no_degree,urban,NA,1,33600
FL,57,male,unmarried,no_degree,urban,white,0,18100
FL,51,female,married,college_degree,urban,white,1,7100
FL,50,female,married,no_degree,urban,white,1,65000
FL,65,male,married,college_degree,urban,white,1,32599.999999999996
FL,36,female,married,college_degree,urban,black,1,37000
FL,63,female,unmarried,college_degree,urban,white,1,7000
FL,37,male,married,college_degree,urban,white,1,40000
FL,54,male,unmarried,no_degree,urban,white,1,28000
FL,50,male,married,college_degree,urban,asian,0,10000
FL,69,male,unmarried,no_degree,urban,white,1,87400
FL,48,female,married,no_degree,urban,white,1,126000
FL,51,female,married,college_degree,urban,white,1,97000
FL,41,female,unmarried,no_degree,urban,black,1,25000
FL,82,male,unmarried,no_degree,urban,black,1,31600
FL,48,female,married,no_degree,urban,white,1,67000
FL,35,male,unmarried,no_degree,urban,white,1,45000
FL,60,male,unmarried,no_degree,urban,black,1,22900
FL,51,male,married,college_degree,urban,white,1,35000
FL,47,female,married,college_degree,urban,white,1,62000
FL,37,female,unmarried,no_degree,urban,black,1,10200
FL,63,female,unmarried,college_degree,urban,white,1,28900
FL,55,female,married,no_degree,urban,white,1,28200
FL,24,male,unmarried,no_degree,urban,white,0,7000
FL,50,male,married,no_degree,urban,white,1,17000
FL,42,female,married,college_degree,urban,white,1,14000
FL,50,male,unmarried,college_degree,urban,white,1,20000
FL,63,male,married,no_degree,urban,white,1,12000
FL,72,male,married,no_degree,rural,white,1,63700
FL,56,male,married,no_degree,urban,white,1,65000
FL,58,male,unmarried,no_degree,rural,white,1,102000
FL,44,male,married,no_degree,urban,white,1,14000
FL,44,female,married,no_degree,urban,white,0,16000
GA,59,female,married,no_degree,urban,white,1,47000
GA,53,male,unmarried,no_degree,rural,white,1,27000
GA,58,female,married,no_degree,rural,white,1,11000
GA,27,female,married,college_degree,rural,white,1,15000
GA,62,male,married,college_degree,urban,white,1,95600
GA,50,male,married,college_degree,urban,white,1,120000
GA,35,male,unmarried,no_degree,urban,black,1,12000
GA,27,male,unmarried,no_degree,urban,white,1,4000
GA,47,female,married,college_degree,rural,white,1,48400
GA,34,male,married,college_degree,rural,white,1,180000
GA,47,female,unmarried,college_degree,rural,black,1,56000
GA,74,female,married,no_degree,rural,white,1,21600
GA,61,female,married,no_degree,rural,white,1,37800
GA,29,male,married,college_degree,rural,white,1,52000
GA,58,female,married,college_degree,rural,white,1,35000
GA,29,female,unmarried,no_degree,urban,black,1,22000
GA,45,female,married,no_degree,urban,white,1,108000
GA,52,female,unmarried,no_degree,urban,black,1,23000
GA,63,male,unmarried,no_degree,urban,white,1,59000
GA,56,male,married,no_degree,rural,white,1,50800
GA,45,male,married,college_degree,rural,white,1,200000
GA,63,female,unmarried,college_degree,rural,white,1,56000
GA,28,female,married,no_degree,rural,white,1,15000
GA,25,female,unmarried,college_degree,rural,white,1,45000
GA,43,male,married,no_degree,urban,white,1,60000
GA,73,male,married,no_degree,urban,white,1,22200.000000000004
GA,38,male,married,college_degree,urban,white,1,146700
GA,50,female,married,no_degree,rural,black,1,44000
GA,41,female,unmarried,no_degree,urban,white,1,130000
GA,54,male,married,no_degree,rural,white,1,65000
GA,42,male,married,college_degree,rural,white,1,132000
GA,56,male,unmarried,no_degree,rural,white,1,24000
GA,60,female,unmarried,no_degree,rural,white,1,50000
GA,33,male,unmarried,college_degree,rural,white,1,150000
GA,30,female,married,college_degree,rural,black,1,59000
GA,42,female,married,college_degree,rural,white,0,100000
GA,35,female,married,no_degree,rural,white,1,32000
GA,41,female,unmarried,college_degree,rural,white,0,15600
GA,44,male,married,no_degree,rural,white,1,65000
GA,30,female,unmarried,no_degree,rural,black,1,25000
GA,50,female,unmarried,no_degree,rural,black,1,23000
GA,49,male,unmarried,no_degree,rural,black,1,18000
GA,57,male,married,no_degree,urban,asian,0,27000
GA,25,female,unmarried,no_degree,rural,white,1,26300
GA,47,male,unmarried,no_degree,rural,black,1,13000
GA,32,male,unmarried,no_degree,rural,white,1,1000
GA,45,male,married,college_degree,urban,white,1,56000
GA,45,male,married,college_degree,rural,white,1,196600
GA,52,female,unmarried,no_degree,rural,white,1,58000
GA,51,male,married,no_degree,rural,white,1,38000
GA,28,female,unmarried,no_degree,urban,black,1,22000
GA,62,female,unmarried,no_degree,rural,white,1,45000
GA,51,male,married,college_degree,urban,white,1,220000
GA,60,female,married,college_degree,rural,white,1,28200
GA,38,female,married,college_degree,rural,white,1,30000
GA,42,male,married,college_degree,rural,black,1,117100.00000000001
GA,44,female,unmarried,no_degree,rural,black,1,10000
GA,29,female,married,college_degree,rural,white,1,39000
GA,24,male,unmarried,no_degree,rural,white,1,16000
GA,63,male,married,no_degree,urban,white,1,73000
GA,56,female,unmarried,no_degree,rural,white,1,20000
GA,60,female,married,college_degree,urban,white,1,60000
GA,25,male,unmarried,no_degree,urban,black,1,25000
GA,56,female,married,no_degree,rural,black,1,28000
GA,30,female,unmarried,no_degree,urban,black,1,51000
GA,31,female,married,college_degree,rural,asian,1,101000
GA,43,female,married,college_degree,rural,white,1,62000
GA,46,male,married,college_degree,rural,white,1,90000
GA,39,female,unmarried,college_degree,rural,black,1,5000
GA,47,female,unmarried,no_degree,rural,white,1,48000
GA,36,male,married,no_degree,rural,white,1,43000
GA,30,female,married,college_degree,rural,white,1,110000
GA,47,female,married,no_degree,rural,white,1,50000
GA,44,female,unmarried,no_degree,rural,white,1,17000
GA,27,female,unmarried,college_degree,urban,black,1,81000
GA,37,male,married,no_degree,rural,white,1,70000
GA,41,male,married,no_degree,rural,white,1,60000
GA,24,male,unmarried,no_degree,urban,black,1,45000
GA,60,female,unmarried,no_degree,rural,black,1,29000
GA,53,female,unmarried,college_degree,urban,white,1,38010
GA,25,male,unmarried,college_degree,rural,white,1,45000
GA,63,male,married,college_degree,urban,white,1,486000
GA,56,male,married,college_degree,rural,white,1,195000
GA,29,female,married,no_degree,rural,white,1,25700
GA,29,male,unmarried,college_degree,rural,white,1,30000
GA,29,female,unmarried,no_degree,rural,white,1,50000
GA,30,female,unmarried,no_degree,urban,white,1,20000
GA,50,female,unmarried,no_degree,rural,NA,1,37000
GA,49,female,unmarried,no_degree,urban,black,1,19000
GA,45,female,unmarried,college_degree,rural,black,0,80000
GA,48,male,unmarried,no_degree,rural,white,1,9500
GA,45,female,married,no_degree,rural,white,1,20800
GA,70,female,married,no_degree,rural,white,1,52600
GA,50,male,married,college_degree,rural,white,1,60000
GA,60,female,unmarried,no_degree,rural,white,1,31000
GA,33,female,married,no_degree,urban,NA,1,17200
GA,59,male,married,college_degree,urban,black,1,38000
GA,57,female,married,no_degree,urban,white,1,15300
GA,35,female,unmarried,no_degree,rural,white,1,2400
GA,49,female,married,college_degree,urban,white,1,120000
GA,53,female,married,no_degree,rural,black,1,10000
GA,65,female,unmarried,no_degree,rural,white,1,85000
GA,50,female,married,no_degree,rural,white,1,5000
GA,63,male,married,college_degree,urban,white,1,90000
GA,57,male,married,no_degree,rural,white,1,80200
GA,28,male,unmarried,no_degree,urban,black,1,15000
GA,52,male,married,no_degree,rural,black,1,155000
GA,47,female,married,college_degree,urban,white,1,100000
GA,27,female,married,college_degree,urban,white,1,10000
GA,70,female,married,no_degree,rural,NA,1,12300
GA,28,male,married,college_degree,rural,white,1,90000
GA,53,male,married,no_degree,urban,white,1,65000
GA,46,female,married,no_degree,rural,NA,1,54000
GA,40,female,unmarried,college_degree,rural,white,1,22000
GA,50,female,unmarried,college_degree,urban,white,0,19000
GA,49,male,married,college_degree,rural,white,1,60000
GA,36,male,unmarried,no_degree,rural,NA,1,78000
GA,48,female,married,no_degree,urban,white,1,35000
GA,55,male,married,no_degree,rural,white,1,14800
GA,25,male,unmarried,no_degree,rural,white,1,50000
GA,36,male,married,no_degree,urban,black,0,24000
GA,42,female,married,college_degree,urban,white,1,140000
GA,34,male,married,college_degree,rural,white,1,29000
GA,45,female,unmarried,no_degree,rural,black,1,8000
GA,51,female,married,no_degree,rural,asian,0,65000
GA,29,male,married,college_degree,urban,white,1,55000
GA,35,male,married,college_degree,urban,white,1,41900.00000000001
GA,50,female,unmarried,no_degree,urban,black,1,3000
GA,40,female,married,no_degree,rural,white,1,920
GA,43,male,unmarried,no_degree,rural,black,1,13000
GA,44,male,unmarried,no_degree,rural,white,1,28000
GA,70,male,married,college_degree,urban,white,1,199000
GA,41,male,unmarried,no_degree,urban,black,1,44000
GA,28,female,unmarried,college_degree,rural,white,1,112000
GA,44,male,married,no_degree,rural,white,1,75000
GA,40,female,married,college_degree,rural,white,1,50000
GA,42,female,unmarried,college_degree,urban,black,1,50000
GA,53,male,married,college_degree,rural,white,1,469099.99999999994
GA,54,male,married,no_degree,urban,NA,0,15000
GA,25,female,unmarried,no_degree,rural,white,1,26800
GA,31,male,unmarried,no_degree,rural,black,1,11000
GA,55,male,unmarried,college_degree,urban,white,1,70001
GA,33,male,married,college_degree,rural,white,1,130000
GA,46,female,married,no_degree,urban,white,1,126000
GA,42,male,married,college_degree,rural,white,1,66000
GA,60,female,unmarried,college_degree,rural,white,1,32000
GA,69,male,married,college_degree,rural,white,1,27700
GA,28,female,married,college_degree,rural,white,1,24000
GA,45,male,unmarried,no_degree,rural,white,1,29500
GA,43,male,unmarried,no_degree,urban,white,1,44000
GA,34,male,unmarried,no_degree,rural,white,1,40000
GA,37,male,unmarried,no_degree,urban,white,1,18000
GA,50,female,married,college_degree,rural,white,1,68000
GA,32,female,married,no_degree,rural,white,1,15000
GA,47,male,married,no_degree,urban,black,0,55000
GA,51,female,married,no_degree,urban,white,1,33000
GA,45,male,married,college_degree,urban,asian,1,436000
GA,42,male,married,college_degree,rural,white,1,180000
GA,47,male,married,no_degree,rural,white,1,125000
GA,36,male,unmarried,college_degree,rural,black,1,46200
GA,53,male,unmarried,no_degree,rural,black,1,32000
GA,33,male,unmarried,no_degree,urban,black,1,23000
GA,73,female,married,no_degree,rural,white,1,14000
GA,66,male,married,no_degree,rural,white,1,35000
GA,59,male,married,no_degree,rural,white,1,63600
GA,31,male,unmarried,no_degree,urban,white,1,40000
GA,42,male,married,no_degree,urban,white,1,25000
GA,61,male,married,no_degree,rural,white,1,50000
GA,52,female,married,no_degree,urban,black,1,16000
GA,56,male,unmarried,no_degree,rural,white,1,37400
GA,55,male,unmarried,no_degree,rural,white,1,70000
GA,64,male,married,no_degree,rural,white,1,150000
GA,28,female,unmarried,college_degree,rural,white,1,80000
GA,41,female,married,no_degree,urban,black,1,13799.999999999998
GA,53,male,married,college_degree,urban,white,1,106000
GA,49,male,unmarried,no_degree,urban,black,1,88000
GA,62,female,married,no_degree,rural,white,1,26100
GA,61,female,married,no_degree,rural,black,1,33400
GA,63,male,married,college_degree,urban,NA,0,25000
GA,54,male,unmarried,no_degree,urban,white,1,33000
GA,54,female,married,no_degree,rural,white,1,33300
GA,52,female,married,no_degree,urban,white,1,28000
GA,33,female,unmarried,no_degree,urban,white,1,27000
GA,57,male,unmarried,no_degree,urban,white,1,70000
GA,51,male,unmarried,no_degree,rural,white,1,30040
GA,63,female,unmarried,college_degree,urban,white,1,48000
GA,58,male,married,no_degree,urban,white,1,35000
GA,50,female,married,college_degree,urban,white,1,40000
GA,51,female,unmarried,no_degree,rural,white,1,48000
GA,65,male,married,no_degree,urban,white,1,4000
GA,26,female,unmarried,college_degree,rural,black,1,55000
GA,51,female,married,no_degree,urban,white,1,52000
GA,35,female,unmarried,college_degree,rural,white,1,66000
GA,24,female,married,no_degree,rural,white,1,12000
GA,35,male,unmarried,no_degree,rural,black,1,49000
GA,36,male,unmarried,no_degree,urban,black,1,13700.000000000002
GA,75,male,married,no_degree,rural,white,1,37400
GA,45,male,married,college_degree,rural,white,1,61800
GA,24,male,unmarried,no_degree,rural,white,1,48099.99999999999
GA,48,female,unmarried,college_degree,rural,white,1,72000
GA,40,male,married,no_degree,urban,white,1,10000
GA,40,female,married,college_degree,urban,white,1,69000
GA,42,female,unmarried,college_degree,urban,white,1,148000
GA,63,male,married,college_degree,rural,white,1,275000
GA,27,female,married,no_degree,rural,white,1,30000
GA,57,male,married,no_degree,urban,white,1,50000
GA,39,male,married,no_degree,urban,white,1,30900
